,datetime.1,time.1,time_wpm_20.1,wind_speed.1,wind_speed_qc.1,wind_speed_detail_qc.1,wind_speed_release.1,wind_direction.1,wind_direction_qc.1,wind_direction_detail_qc.1,wind_direction_release.1,wind_gust.1,wind_gust_qc.1,wind_gust_detail_qc.1,wind_gust_release.1,max_1_minute_wind_speed.1,max_1_minute_wind_speed_qc.1,max_1_minute_wind_speed_detail_qc.1,max_1_minute_wind_speed_release.1,air_pressure_at_sea_level.1,air_pressure_at_sea_level_qc.1,air_pressure_at_sea_level_detail_qc.1,air_pressure_at_sea_level_release.1,air_pressure.1,air_pressure_qc.1,air_pressure_detail_qc.1,air_pressure_release.1,latitude.1,latitude_qc.1,latitude_detail_qc.1,latitude_release.1,longitude.1,longitude_qc.1,longitude_detail_qc.1,longitude_release.1,wind_speed.2,wind_speed_qc.2,wind_speed_detail_qc.2,wind_speed_release.2,wind_direction.2,wind_direction_qc.2,wind_direction_detail_qc.2,wind_direction_release.2,wind_gust.2,wind_gust_qc.2,wind_gust_detail_qc.2,wind_gust_release.2,max_1_minute_wind_speed.2,max_1_minute_wind_speed_qc.2,max_1_minute_wind_speed_detail_qc.2,max_1_minute_wind_speed_release.2,air_pressure_at_sea_level.2,air_pressure_at_sea_level_qc.2,air_pressure_at_sea_level_detail_qc.2,air_pressure_at_sea_level_release.2,air_pressure.2,air_pressure_qc.2,air_pressure_detail_qc.2,air_pressure_release.2,air_temperature.1,air_temperature_qc.1,air_temperature_detail_qc.1,air_temperature_release.1,dew_point_temperature.1,dew_point_temperature_qc.1,dew_point_temperature_detail_qc.1,dew_point_temperature_release.1,relative_humidity.1,relative_humidity_qc.1,relative_humidity_detail_qc.1,relative_humidity_release.1,latitude.2,latitude_qc.2,latitude_detail_qc.2,latitude_release.2,longitude.2,longitude_qc.2,longitude_detail_qc.2,longitude_release.2,latitude.3,latitude_qc.3,latitude_detail_qc.3,latitude_release.3,longitude.3,longitude_qc.3,longitude_detail_qc.3,longitude_release.3,latitude.4,latitude_qc.4,latitude_detail_qc.4,latitude_release.4,longitude.4,longitude_qc.4,longitude_detail_qc.4,longitude_release.4,significant_wave_height.1,significant_wave_height_qc.1,significant_wave_height_detail_qc.1,significant_wave_height_release.1,dominant_period.1,dominant_period_qc.1,dominant_period_detail_qc.1,dominant_period_release.1,average_period.1,average_period_qc.1,average_period_detail_qc.1,average_period_release.1,mean_wave_direction.1,mean_wave_direction_qc.1,mean_wave_direction_detail_qc.1,mean_wave_direction_release.1,c11.1,c11m.1,alpha1.1,alpha2.1,r1.1,r2.1,rhq.1,gamma2.1,gamma3.1,phih.1,sea_surface_temperature.1,sea_surface_temperature_qc.1,sea_surface_temperature_detail_qc.1,sea_surface_temperature_release.1,latitude.5,latitude_qc.5,latitude_detail_qc.5,latitude_release.5,longitude.5,longitude_qc.5,longitude_detail_qc.5,longitude_release.5
1609585200,2021-01-02 11:00:00,1609585200,1609585200,10.3,0,b'0',1,217,0,b'0',1,13.1,0,b'0',1,0,0,0,-9,101788,0,b'0',1,101760,0,b'0',1,34.7476,0,b'0',0,-72.2837,0,b'0',0,10.8,0,b'0',1,211,0,b'0',1,13.7,0,b'0',1,0,0,0,-9,101871,0,b'0',1,101830,0,b'0',1,294.55,0,b'0',1,292.0759,0,b'0',1,85.5229,0,b'0',0,34.7476,0,b'0',0,-72.2837,0,b'0',0,34.7476,0,b'0',0,-72.2837,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8004,0,b'0',1,34.7476,0,b'0',0,-72.2837,0,b'0',0
1609585800,2021-01-02 11:10:00,1609585800,1609585800,10.3,0,b'0',1,219,0,b'0',1,13.7,0,b'0',1,0,0,0,-9,101778,0,b'0',1,101750,0,b'0',1,34.7479,0,b'0',0,-72.2838,0,b'0',0,10.7,0,b'0',1,214,0,b'0',1,14.3,0,b'0',1,0,0,0,-9,101871,0,b'0',1,101830,0,b'0',1,294.55,0,b'0',1,292.0952,0,b'0',1,85.628,0,b'0',0,34.7479,0,b'0',0,-72.2838,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8025,0,b'0',1,34.7479,0,b'0',0,-72.2838,0,b'0',0
1609586400,2021-01-02 11:20:00,1609586400,1609586400,10.5,0,b'0',1,218,0,b'0',1,13.3,0,b'0',1,0,0,0,-9,101758,0,b'0',1,101730,0,b'0',1,34.7479,0,b'0',0,-72.2838,0,b'0',0,11.0,0,b'0',1,213,0,b'0',1,13.9,0,b'0',1,0,0,0,-9,101861,0,b'0',1,101820,0,b'0',1,294.55,0,b'0',1,292.1144,0,b'0',1,85.733,0,b'0',0,34.7479,0,b'0',0,-72.2838,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8017,0,b'0',1,34.7479,0,b'0',0,-72.2838,0,b'0',0
1609587000,2021-01-02 11:30:00,1609587000,1609587000,9.96921e+36,-9,b'_',-9,-32767,-9,b'_',-9,9.96921e+36,-9,b'_',-9,0,0,0,-9,-2147483647,-9,b'_',-9,-2147483647,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,-32767,-9,b'_',-9,9.96921e+36,-9,b'_',-9,0,0,0,-9,-2147483647,-9,b'_',-9,-2147483647,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7981,0,b'0',1,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9
1609587600,2021-01-02 11:40:00,1609587600,1609587600,10.3,0,b'0',1,213,0,b'0',1,12.5,0,b'0',1,0,0,0,-9,101778,0,b'0',1,101750,0,b'0',1,34.748,0,b'0',0,-72.2839,0,b'0',0,11.0,0,b'0',1,214,0,b'0',1,13.7,0,b'0',1,0,0,0,-9,101871,0,b'0',1,101830,0,b'0',1,294.55,0,b'0',1,292.2293,0,b'0',1,86.3629,0,b'0',0,34.748,0,b'0',0,-72.2839,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8029,0,b'0',1,34.748,0,b'0',0,-72.2839,0,b'0',0
1609588200,2021-01-02 11:50:00,1609588200,1609588200,10.2,0,b'0',1,213,0,b'0',1,13.2,0,b'0',1,0,0,0,-9,101768,0,b'0',1,101740,0,b'0',1,34.748,0,b'0',0,-72.2839,0,b'0',0,10.6,0,b'0',1,213,0,b'0',1,14.2,0,b'0',1,0,0,0,-9,101861,0,b'0',1,101820,0,b'0',1,294.55,0,b'0',1,292.2674,0,b'0',1,86.5727,0,b'0',0,34.748,0,b'0',0,-72.2839,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.8011,0,b'0',1,34.748,0,b'0',0,-72.2839,0,b'0',0
1609588800,2021-01-02 12:00:00,1609588800,1609588800,10.0,0,b'0',1,211,0,b'0',1,12.4,0,b'0',1,0,0,0,-9,101768,0,b'0',1,101740,0,b'0',1,34.748,0,b'0',0,-72.2839,0,b'0',0,10.6,0,b'0',1,212,0,b'0',1,13.2,0,b'0',1,0,0,0,-9,101871,0,b'0',1,101830,0,b'0',1,294.55,0,b'0',1,292.3244,0,b'0',1,86.8873,0,b'0',0,34.748,0,b'0',0,-72.2839,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7991,0,b'0',1,34.748,0,b'0',0,-72.2839,0,b'0',0
1609589400,2021-01-02 12:10:00,1609589400,1609589400,10.2,0,b'0',1,210,0,b'0',1,12.4,0,b'0',1,0,0,0,-9,101758,0,b'0',1,101730,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0,10.7,0,b'0',1,211,0,b'0',1,13.1,0,b'0',1,0,0,0,-9,101851,0,b'0',1,101810,0,b'0',1,294.55,0,b'0',1,292.3812,0,b'0',1,87.2017,0,b'0',0,34.7481,0,b'0',0,-72.2841,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7961,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0
1609590000,2021-01-02 12:20:00,1609590000,1609590000,10.4,0,b'0',1,209,0,b'0',1,12.9,0,b'0',1,0,0,0,-9,101768,0,b'0',1,101740,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0,11.0,0,b'0',1,211,0,b'0',1,13.6,0,b'0',1,0,0,0,-9,101851,0,b'0',1,101810,0,b'0',1,294.55,0,b'0',1,292.4377,0,b'0',1,87.516,0,b'0',0,34.7481,0,b'0',0,-72.2841,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.796,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0
1609590600,2021-01-02 12:30:00,1609590600,1609590600,10.4,0,b'0',1,209,0,b'0',1,13.0,0,b'0',1,0,0,0,-9,101768,0,b'0',1,101740,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0,11.1,0,b'0',1,211,0,b'0',1,13.6,0,b'0',1,0,0,0,-9,101861,0,b'0',1,101820,0,b'0',1,294.55,0,b'0',1,292.5128,0,b'0',1,87.9347,0,b'0',0,34.7481,0,b'0',0,-72.2841,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.795,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0
1609591200,2021-01-02 12:40:00,1609591200,1609591200,10.7,0,b'0',1,208,0,b'0',1,13.5,0,b'0',1,0,0,0,-9,101758,0,b'0',1,101730,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0,11.4,0,b'0',1,210,0,b'0',1,14.3,0,b'0',1,0,0,0,-9,101851,0,b'0',1,101810,0,b'0',1,294.55,0,b'0',1,292.5503,0,b'0',1,88.144,0,b'0',0,34.7481,0,b'0',0,-72.2841,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,34.748,0,b'0',0,-72.2839,0,b'0',0,2.27871,0,b'0',-9,7.14286,0,b'0',-9,5.57782,0,b'0',-9,235.0,0,b'0',-9,0.0,0.00116,269.0,272.0,0.2,0.973,16.48,0.0,-54.0,-79.0,293.7958,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0
1609591800,2021-01-02 12:50:00,1609591800,1609591800,10.7,0,b'0',1,206,0,b'0',1,12.8,0,b'0',1,0,0,0,-9,101728,0,b'0',1,101700,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0,11.3,0,b'0',1,207,0,b'0',1,13.5,0,b'0',1,0,0,0,-9,101821,0,b'0',1,101780,0,b'0',1,294.55,0,b'0',1,292.6434,0,b'0',1,88.6669,0,b'0',0,34.7481,0,b'0',0,-72.2841,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7919,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0
1609592400,2021-01-02 13:00:00,1609592400,1609592400,11.1,0,b'0',1,204,0,b'0',1,13.4,0,b'0',1,0,0,0,-9,101708,0,b'0',1,101680,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0,11.7,0,b'0',1,206,0,b'0',1,14.3,0,b'0',1,0,0,0,-9,101801,0,b'0',1,101760,0,b'0',1,294.45,0,b'0',1,292.674,0,b'0',1,89.3981,0,b'0',0,34.7481,0,b'0',0,-72.2841,0,b'0',0,34.7481,0,b'0',0,-72.2841,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7907,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0
1609593000,2021-01-02 13:10:00,1609593000,1609593000,11.1,0,b'0',1,205,0,b'0',1,13.4,0,b'0',1,0,0,0,-9,101728,0,b'0',1,101700,0,b'0',1,34.7481,0,b'0',0,-72.2842,0,b'0',0,11.9,0,b'0',1,207,0,b'0',1,14.3,0,b'0',1,0,0,0,-9,101811,0,b'0',1,101770,0,b'0',1,294.45,0,b'0',1,292.7107,0,b'0',1,89.6069,0,b'0',0,34.7481,0,b'0',0,-72.2842,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7903,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0
1609593600,2021-01-02 13:20:00,1609593600,1609593600,10.7,0,b'0',1,206,0,b'0',1,12.8,0,b'0',1,0,0,0,-9,101718,0,b'0',1,101690,0,b'0',1,34.7481,0,b'0',0,-72.2842,0,b'0',0,11.3,0,b'0',1,208,0,b'0',1,13.8,0,b'0',1,0,0,0,-9,101801,0,b'0',1,101760,0,b'0',1,294.45,0,b'0',1,292.674,0,b'0',1,89.3981,0,b'0',0,34.7481,0,b'0',0,-72.2842,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7905,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0
1609594200,2021-01-02 13:30:00,1609594200,1609594200,10.8,0,b'0',1,206,0,b'0',1,13.3,0,b'0',1,0,0,0,-9,101718,0,b'0',1,101690,0,b'0',1,34.7481,0,b'0',0,-72.2842,0,b'0',0,11.5,0,b'0',1,209,0,b'0',1,14.1,0,b'0',1,0,0,0,-9,101811,0,b'0',1,101770,0,b'0',1,294.55,0,b'0',1,292.7544,0,b'0',1,89.2937,0,b'0',0,34.7481,0,b'0',0,-72.2842,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7906,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0
1609594800,2021-01-02 13:40:00,1609594800,1609594800,11.1,0,b'0',1,206,0,b'0',1,13.9,0,b'0',1,0,0,0,-9,101698,0,b'0',1,101670,0,b'0',1,34.7481,0,b'0',0,-72.2842,0,b'0',0,11.8,0,b'0',1,208,0,b'0',1,14.3,0,b'0',1,0,0,0,-9,101781,0,b'0',1,101740,0,b'0',1,294.55,0,b'0',1,292.7544,0,b'0',1,89.2937,0,b'0',0,34.7481,0,b'0',0,-72.2842,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,34.7481,0,b'0',0,-72.2841,0,b'0',0,2.44678,0,b'0',-9,6.66667,0,b'0',-9,5.6068,0,b'0',-9,222.0,0,b'0',-9,0.0,0.0017,277.0,273.0,0.202,0.985,13.83,0.0,177.0,14.0,293.7903,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0
1609595400,2021-01-02 13:50:00,1609595400,1609595400,10.9,0,b'0',1,206,0,b'0',1,13.9,0,b'0',1,0,0,0,-9,101698,0,b'0',1,101670,0,b'0',1,34.7481,0,b'0',0,-72.2842,0,b'0',0,11.6,0,b'0',1,208,0,b'0',1,14.5,0,b'0',1,0,0,0,-9,101781,0,b'0',1,101740,0,b'0',1,294.55,0,b'0',1,292.7544,0,b'0',1,89.2937,0,b'0',0,34.7481,0,b'0',0,-72.2842,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7904,0,b'0',1,34.7481,0,b'0',0,-72.2841,0,b'0',0
1609596000,2021-01-02 14:00:00,1609596000,1609596000,10.8,0,b'0',1,208,0,b'0',1,13.8,0,b'0',1,0,0,0,-9,101688,0,b'0',1,101660,0,b'0',1,34.7481,0,b'0',0,-72.2842,0,b'0',0,11.5,0,b'0',1,210,0,b'0',1,14.6,0,b'0',1,0,0,0,-9,101781,0,b'0',1,101740,0,b'0',1,294.55,0,b'0',1,292.7912,0,b'0',1,89.5025,0,b'0',0,34.7481,0,b'0',0,-72.2842,0,b'0',0,34.7481,0,b'0',0,-72.2842,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7903,0,b'0',1,34.7481,0,b'0',0,-72.2842,0,b'0',0
1609596600,2021-01-02 14:10:00,1609596600,1609596600,11.1,0,b'0',1,211,0,b'0',1,13.9,0,b'0',1,0,0,0,-9,101698,0,b'0',1,101670,0,b'0',1,34.748,0,b'0',0,-72.2841,0,b'0',0,11.8,0,b'0',1,213,0,b'0',1,14.9,0,b'0',1,0,0,0,-9,101791,0,b'0',1,101750,0,b'0',1,294.55,0,b'0',1,292.8462,0,b'0',1,89.8156,0,b'0',0,34.748,0,b'0',0,-72.2841,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7894,0,b'0',1,34.748,0,b'0',0,-72.2841,0,b'0',0
1609597200,2021-01-02 14:20:00,1609597200,1609597200,11.4,0,b'0',1,211,0,b'0',1,14.9,0,b'0',1,0,0,0,-9,101708,0,b'0',1,101680,0,b'0',1,34.748,0,b'0',0,-72.2841,0,b'0',0,12.1,0,b'0',1,213,0,b'0',1,16.1,0,b'0',1,0,0,0,-9,101801,0,b'0',1,101760,0,b'0',1,294.65,0,b'0',1,292.9084,0,b'0',1,89.6069,0,b'0',0,34.748,0,b'0',0,-72.2841,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7898,0,b'0',1,34.748,0,b'0',0,-72.2841,0,b'0',0
1609597800,2021-01-02 14:30:00,1609597800,1609597800,11.7,0,b'0',1,213,0,b'0',1,14.1,0,b'0',1,0,0,0,-9,101708,0,b'0',1,101680,0,b'0',1,34.748,0,b'0',0,-72.2841,0,b'0',0,12.4,0,b'0',1,214,0,b'0',1,14.8,0,b'0',1,0,0,0,-9,101801,0,b'0',1,101760,0,b'0',1,294.65,0,b'0',1,292.8716,0,b'0',1,89.3981,0,b'0',0,34.748,0,b'0',0,-72.2841,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7886,0,b'0',1,34.748,0,b'0',0,-72.2841,0,b'0',0
1609598400,2021-01-02 14:40:00,1609598400,1609598400,12.0,0,b'0',1,215,0,b'0',1,15.5,0,b'0',1,0,0,0,-9,101708,0,b'0',1,101680,0,b'0',1,34.748,0,b'0',0,-72.2841,0,b'0',0,12.8,0,b'0',1,217,0,b'0',1,16.4,0,b'0',1,0,0,0,-9,101801,0,b'0',1,101760,0,b'0',1,294.75,0,b'0',1,292.9519,0,b'0',1,89.2937,0,b'0',0,34.748,0,b'0',0,-72.2841,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,34.7481,0,b'0',0,-72.2842,0,b'0',0,2.52719,0,b'0',-9,7.14286,0,b'0',-9,5.76601,0,b'0',-9,225.0,0,b'0',-9,0.0,0.00079,277.0,279.0,0.222,0.975,20.2,1.0,148.0,79.0,293.787,0,b'0',1,34.748,0,b'0',0,-72.2841,0,b'0',0
1609599000,2021-01-02 14:50:00,1609599000,1609599000,11.6,0,b'0',1,217,0,b'0',1,14.6,0,b'0',1,0,0,0,-9,101718,0,b'0',1,101690,0,b'0',1,34.748,0,b'0',0,-72.2841,0,b'0',0,12.3,0,b'0',1,219,0,b'0',1,15.5,0,b'0',1,0,0,0,-9,101801,0,b'0',1,101760,0,b'0',1,294.65,0,b'0',1,292.9267,0,b'0',1,89.7112,0,b'0',0,34.748,0,b'0',0,-72.2841,0,b'0',0,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,-9,b'_',-9,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,9.96921e+36,293.7864,0,b'0',1,34.748,0,b'0',0,-72.2841,0,b'0',0
